"CUSTOMER_WID","VISITS_NUM"
307587271,2
307587285,8
307587316,2
307587318,3
307587336,1
307587349,4
307587369,9
307591156,1
307592802,4
307593414,5
307593431,1
307593543,1
308305185,3
310788371,4
311623727,11
314115927,9
314951943,9
319947711,3
319947832,11
323295918,9
323296336,23
325802748,13
326643379,4
326643382,1
327485921,8
327486337,25
329170835,14
330854089,8
331692956,10
331693687,21
332538826,15
332538930,6
333394554,11
334240899,4
337647307,5
338502647,7
341076315,2
341077795,6
342769201,6
344473464,26
344474656,6
346176357,7
348731101,11
348731737,7
349585898,9
352150264,3
354710326,12
358140298,2
359003004,20
360715386,8
360716141,20
361574175,4
361575467,17
364150066,3
367595888,6
368471088,2
369342100,7
370205761,36
373705040,28
373705260,7
374575225,10
375444235,7
375444297,10
375445318,9
377202021,30
377203558,5
383344826,3
385100502,2
386857961,19
387735659,8
390378824,4
391251773,2
392136856,28
395664184,36
396546881,8
398322908,18
398323906,4
399211155,15
399211383,15
400102232,1
404545752,29
406328947,14
406329615,4
407225476,3
407225709,7
409018661,16
409908765,16
409909087,11
409909192,11
409909246,20
415290044,10
415295094,14
416195126,1
417085125,3
421875380,9
422294864,15
424937922,16
425095156,7
426756777,2
427970274,7
427970282,1
428204526,3
431794238,2
433378293,3
436164748,17
438001447,8
438001480,7
438002565,18
438920171,14
438921019,3
439837931,6
439839129,20
440755841,8
441675701,16
441675839,21
444434056,14
444434292,3
444434603,19
444434622,2
445350896,20
445350998,5
445351013,10
445351872,28
445352351,4
446276663,22
449961794,16
449961868,1
452740116,14
453670637,1
453671891,13
459249779,12
460182518,6
460183305,4
462977596,30
462978999,12
463912491,8
463913825,6
464848194,14
464848218,2
464849258,3
466664424,13
466665498,2
466667187,12
467600612,15
468270161,6
472415284,5
472893403,21
477976445,14
478921384,3
479881820,7
480123808,2
480181238,5
480379518,2
480953926,17
483391866,2
483873468,24
484615807,17
486528343,13
487471256,9
487471257,2
489792363,11
489814587,11
491753651,14
491820975,18
492241139,23
493198615,12
493199539,15
493199544,9
495122045,2
495733690,2
496590267,17
496895301,6
497032935,1
498226467,20
499018637,6
499018894,26
499019502,7
499982761,14
499982783,10
500943638,17
500943658,2
502869249,11
502869511,2
504802775,9
505791977,3
507723017,5
509663181,12
509663627,6
509671989,17
509672016,5
510635500,17
510635594,11
510637935,15
511606517,10
515511519,3
515511620,4
515513422,11
518439088,20
519422793,5
522358638,5
522358646,9
525309567,2
525309771,10
525310851,2
525311065,16
527276481,6
529242384,23
529242975,4
529243507,6
530229444,10
531216399,16
531228399,2
531228403,13
531229010,3
532212174,12
532212402,19
532212497,4
534184387,15
534185348,4
536161864,5
536162611,9
537149127,14
538139149,19
538143080,15
539134180,2
539134718,15
539134854,11
539135162,2
543111148,31
545099979,21
546097837,14
546098581,14
547097475,1
548663049,22
551996096,18
551997876,8
552001940,7
552003630,6
553167176,21
554004693,24
554999776,4
556104839,10
557992322,5
558006703,2
558007100,14
558007460,6
560522676,15
561630244,17
563592860,5
565029063,27
565497145,6
566691274,10
567231673,5
568052567,5
569056977,14
571232094,15
572063360,14
572065335,19
572385792,3
573071181,11
573712809,2
575621344,4
575785626,4
578083835,12
579021485,2
579110459,2
581828432,5
585167084,14
586163882,7
586164240,2
587172128,14
588492485,5
590552890,4
590556012,22
593561481,2
593562152,20
593562471,4
595488014,2
595608861,15
595609366,2
596603550,11
597619632,5
599550290,5
600081718,6
600665905,13
600666477,2
601042405,12
601278419,4
601488701,2
602008213,14
602688265,2
602688395,15
603226040,6
605962380,13
606734769,7
606734788,17
607357701,6
607703195,6
607748066,20
607748433,10
609773540,6
610646753,9
610782774,2
613824413,7
613826160,9
615374294,8
615849666,2
615851605,14
615851886,17
616112618,16
616878177,3
616880304,2
617526924,2
621459713,5
621620820,12
621961516,2
622978235,3
622979518,25
623993423,6
623993952,8
623994907,8
624795616,17
624838202,2
627833625,2
628061465,2
628070617,2
629088107,2
630107381,5
630366920,2
631128268,5
631129278,2
631735907,2
632070249,11
633155439,4
635188709,17
636229321,2
636229750,17
636760161,13
637220436,2
637220457,7
637890737,11
639943642,19
642344748,12
644096013,10
645426038,7
645426046,13
646006239,3
646413762,2
646716281,11
649122147,9
649511875,18
649519876,10
649688047,13
649847380,6
650540521,6
651569467,6
653611134,3
656752495,4
657956715,14
658364841,17
660787665,10
663747667,12
663836201,10
664060125,5
664898924,6
664899683,15
665425258,5
665427698,8
665439959,8
665930456,15
666646477,12
666939884,18
667491162,13
667982350,5
671054479,3
673116596,1
673117944,2
673119700,2
675171447,5
675174835,8
676218502,3
679256908,4
679306107,8
679308622,5
680878411,5
681029968,3
681352310,15
681352312,6
681360387,2
681360431,2
681456091,8
681894314,4
682775255,5
683945335,13
685097756,5
685097956,7
685098512,6
688526039,14
690820203,2
690820849,3
691969763,10
691970200,11
693117876,8
694259713,14
694260261,3
694266495,2
695403608,2
696544368,2
698829906,2
698830236,8
701126514,8
701127164,20
701127290,10
701127620,13
702273291,3
702273401,1
702273711,14
703444354,8
703444895,15
704585625,2
706875390,12
706875394,7
706876054,1
706876170,5
706876583,4
708027665,11
709180066,9
709180169,12
709180612,9
714899188,8
716051539,7
716051753,13
717202725,4
722939157,1
724089587,3
724093930,4
724093988,6
725242549,4
726404286,2
726404615,14
727554102,13
729851733,3
731004232,7
731005119,2
731005435,7
732158549,4
733317684,3
733317705,1
735627315,8
739097594,1
739099099,5
740255321,2
740255322,10
740255885,2
741404870,7
741405852,14
741405853,12
741405855,14
742559330,10
743725194,6
743725630,9
743725725,16
743726176,3
747195825,5
750676712,6
750676756,4
751838508,1
757624133,8
757624257,7
757624258,9
761107138,4
761107507,9
763427999,5
763428045,8
763428483,12
765749003,11
766916159,15
766916379,3
766916496,6
772729053,15
772732219,2
772732487,7
772732645,2
772732699,2
773895788,2
773895892,3
773895893,3
775064945,6
775065043,3
776231380,9
777389534,13
779723467,4
780891099,11
782056351,15
782056574,8
783222622,8
783222623,7
785560386,2
785560724,8
785561482,7
789054587,9
789055010,1
789055970,3
790227515,5
790227842,1
790228276,2
791397673,7
796077265,3
796077271,4
796077272,6
796077394,1
796078127,8
797255049,12
801964522,2
801964725,2
801965039,8
801965151,7
801965593,4
805490851,4
805491233,5
805491356,2
805491438,7
805491445,16
806661353,8
807843265,9
807843581,11
809012525,9
813704353,4
814872658,7
814872978,8
814873089,7
816046490,12
820737113,4
820737769,1
821919188,11
821919296,7
821920047,3
823109850,4
823117372,5
823117374,8
824290483,4
824290484,6
825470499,6
828989705,13
831350582,5
832521835,2
832522156,4
832522158,3
832522812,8
838401938,3
839581633,7
839582603,4
840756411,5
840756734,3
840757135,2
845485370,6
845486553,6
847847498,2
849023427,4
849023857,13
850205333,2
853758599,5
854945456,11
854945673,4
856121324,1
857300413,4
857301614,2
858488597,8
858488815,2
859671605,6
860856950,8
862043164,1
862044578,7
863228918,4
864409704,16
864410681,3
867967081,6
870345407,5
870345517,15
870345726,2
870346280,5
870346607,5
871526061,1
872711473,22
878643888,4
878644449,4
878644872,1
878644882,3
878645085,2
879837216,5
879838297,3
881018145,8
883400647,6
883400648,5
883400758,1
883401077,4
884590327,4
885775228,2
885776421,5
885776744,5
886961913,7
886963098,2
886963117,10
888159559,2
891723324,7
892920234,5
894106202,4
895304389,2
895305266,5
895305369,2
896492071,5
897684224,4
897684874,3
900063404,9
901253938,4
902444578,11
903639602,5
903639711,7
903640043,3
904837765,1
904838542,2
909606333,2
909606609,5
912002406,6
912002627,5
912003719,6
913188695,4
913189455,9
914387587,4
914388348,1
916775683,5
916775906,1
919169443,4
919169982,4
919170081,5
921566853,1
921567938,5
921568151,5
922755772,3
922755773,2
925156015,3
926357566,5
927550509,1
927550832,3
927551266,3
928749382,2
928750474,2
928750913,4
929954410,2
931146079,5
933541137,1
934743043,10
934744547,5
935942190,4
937146348,7
937147214,5
939541745,5
941943440,7
945546058,1
945546476,4
950351828,3
950352807,6
950352914,5
951551138,5
951551891,4
952763534,4
952763621,2
953959522,5
955165247,4
955166129,3
957568531,2
958774954,5
958775846,5
958776077,7
958776404,2
959978336,7
959978426,5
959978429,4
959978626,1
959979843,4
961178863,2
961179076,5
961179515,2
961179516,4
962393398,6
962393607,3
962394047,5
962394373,6
963588643,8
963588752,1
963589287,9
965998440,2
965999636,5
965999856,5
967209798,4
967209802,4
967210007,3
967210014,3
967210343,1
967210445,5
967210471,1
968417599,7
968417649,2
968417973,3
968418187,2
969619221,6
969619776,2
970829015,11
970829118,6
972031585,1
972032121,4
972032339,5
974442902,2
974443554,8
975656795,2
975656900,6
976857150,8
976857698,3
976857700,5
978073751,3
978074080,1
978074281,8
979274007,7
979274437,6
980483682,1
980484222,3
982903134,2
982903242,1
984107693,6
984108015,8
984108123,3
984108884,8
986526780,7
986531165,1
986531166,5
987742519,1
988956404,2
988956845,5
991374412,2
991374973,5
992576340,8
992577211,5
992577859,5
993789786,2
995003474,5
995003794,2
995011619,1
995012381,6
996219978,2
999852941,7
999853689,3
1001065817,7
1001066035,1
1002283463,5
1003489390,5
1003490369,2
1003501830,4
1003502054,5
1004715619,4
1004716056,5
1004716096,3
1004716216,1
1008356539,3
1008356637,2
1008357925,7
1009563057,1
1009563595,2
1009563796,7
1009563908,6
1009564353,5
1010789078,1
1011996591,6
1011996602,7
1011996916,4
1013211024,2
1013211550,10
1013211873,6
1014433891,2
1016867166,9
1018090682,3
1020524874,5
1020525855,1
1025396895,1
1026618364,2
1026618589,5
1026618591,5
1027844823,5
1027844828,1
1027845907,6
1029065427,2
1030282038,5
1030282784,3
1030282890,6
1030283550,1
1031503014,4
1031503333,4
1035167097,1
1035167196,5
1036386173,4
1036387570,7
1036388119,1
1037608948,6
1037609161,1
1037609167,5
1038832622,8
1046177288,8
1046177839,4
1047397227,3
1047397774,6
1047398423,2
1048623674,3
1048624005,7
1051062955,2
1051064156,3
1052290153,6
1053513217,4
1053513546,1
1054739086,4
1055967061,4
1057189233,2
1059637599,5
1062091384,7
1064549710,6
1065764778,2
1065765672,5
1065766220,9
1068218436,2
1068219630,5
1069443746,4
1069443860,1
1069444842,5
1070674127,8
1070674245,9
1070674349,7
1070674896,8
1071902376,1
1071902596,5
1073126904,2
1074359711,3
1076808352,3
1076808906,6
1076809778,9
1079272339,6
1079273873,5
1082953782,2
1085416077,5
1086639442,4
1086639984,4
1087864066,7
1087864179,4
1089104847,1
1089105280,7
1090324817,1
1090328083,4
1091556552,1
1094019729,1
1097710185,1
1097711710,5
1097713928,3
1098937087,2
1098937088,8
1098937303,7
1098938501,1
1100177599,4
1103870161,1
1105103334,3
1105103551,4
1106333450,6
1106333777,7
1106334114,4
1106334670,2
1106334776,3
1106334780,6
1106335128,4
1106335136,4
1107557375,1
1107558392,2
1108790232,4
1108790236,7
1108790338,4
1108790343,1
1108790455,6
1108792650,4
1110019462,4
1111254313,5
1111254873,5
1111255737,3
1112487725,3
1112488816,5
1113721971,4
1113721980,5
1113722628,8
1113723395,2
1113723617,5
1114961766,8
1116193624,5
1116193955,3
1116194174,5
1116194280,4
1117420235,1
1121121973,10
1121123097,5
1121123318,7
1121123321,4
1122362987,4
1122363643,5
1122363970,1
1122364733,4
1123596652,4
1123596759,6
1123596973,8
1123597743,2
1124827077,1
1124827303,4
1126063179,5
1126063195,1
1128527364,4
1128528013,2
1128528358,1
1129768020,1
1129768593,3
1129768813,6
1129768816,4
1129769153,1
1129769379,3
1129769488,5
1129769490,6
1129769496,2
1129769500,4
1129769609,2
1130996891,1
1130998005,4
1130998581,1
1130998591,1
1132236429,4
1132238135,5
1134714517,2
1134715184,1
1135920796,1
1137820420,1
1137820985,4
1140296535,7
1141527224,1
1145241562,3
1146479694,1
1147503590,2
1147725246,1
1151422165,2
1153895286,1
1155140677,2
1156168119,3
1163800535,5
1163800538,1
1168546781,3
1168764311,1
1171244271,5
1172216506,3
1172473171,5
1173462627,2
1174963985,1
1174963997,4
1177438120,5
1177438230,1
1177438658,3
1177438668,5
1179917871,2
1179919081,4
1180872204,1
1181157696,1
1182405867,1
1182406413,5
1182406416,2
1184877900,5
1186127492,2
1186127823,4
1186127938,1
1189842592,4
1189842708,2
1189842924,6
1189843146,4
1190762326,2
1191090751,1
1191091078,2
1191092281,4
1192329316,4
1193578791,4
1194496406,2
1194819623,5
1194820056,1
1194820608,1
1195759366,5
1197302562,2
1198535239,5
1201021362,7
1201021687,6
1201021909,1
1201022011,1
1202272652,1
1202272751,5
1202273184,5
1203515738,1
1203516176,2
1204428299,2
1204542122,3
1206003246,4
1206004345,1
1207246427,5
1207246861,3
1208250902,4
1208484483,3
1209730224,1
1209730542,4
1209730657,1
1209730658,3
1209731096,1
1209731209,3
1209731644,2
1212223564,2
1212223671,1
1212223773,3
1212224426,2
1214706292,5
1214706953,5
1214707058,2
1215957169,6
1215958380,3
1217195477,4
1217195584,3
1218439119,4
1218439894,1
1219685927,6
1220929637,1
1220929851,6
1220930294,5
1223422984,3
1224671954,4
1225652300,1
1225910440,4
1225911313,1
1227167097,4
1227168294,8
1228412515,4
1228412624,5
1228412625,2
1228412955,2
1229652779,2
1229654308,1
1229654311,1
1229654417,1
1232146864,1
1234636761,2
1235890687,3
1237137384,6
1237137818,4
1237138252,5
1240872347,2
1240872452,4
1240872560,2
1244313533,1
1244617147,2
1244617471,1
1245865823,4
1245865934,5
1247120133,5
1247120245,1
1247120247,4
1247120467,3
1247120470,2
1247120790,4
1250860044,1
1250860485,5
1253364339,4
1253364449,2
1253364783,4
1255860740,3
1259606641,2
1259606842,5
1260858435,1
1260858546,3
1260859311,3
1263356812,4
1267103274,2
1268359506,1
1270612591,1
1270613306,1
1270864673,1
1270864674,6
1270864885,1
1272115641,3
1272117065,1
1275872259,2
1275872372,3
1278381195,4
1278381639,1
1278381851,8
1279631696,3
1284624698,3
1285880689,2
1288161636,2
1288398454,3
1289356508,2
1289642353,1
1289642897,3
1289643664,2
1290896418,4
1290896527,6
1290896531,1
1293406633,2
1294654318,5
1295902237,2
1295902784,4
1298149404,1
