CUSTOMER_ID,DUE_DATE,DEBT_DAYS_NUM
21226252,16-09-17,104
22339965,06-06-17,206
22565224,23-10-17,67
23757240,,
23155749,30-09-17,90
22638755,09-12-17,20
21256854,,
22127006,06-12-17,23
22453720,10-02-17,322
22274221,,
21928821,,
21988593,29-11-17,30
22533572,,
22694636,,
21409073,,
21213135,13-01-18,-15
22159736,02-12-17,27
21835387,06-01-17,357
22978338,25-11-17,34
22623946,01-12-17,28
22297212,,
21581715,20-11-17,39
22018862,04-01-18,-6
23337609,01-12-17,28
21067573,10-01-17,353
23752343,30-11-17,29
21938274,,
24125952,,
21350333,,
22572497,,
24196107,,
24180097,,
21651987,,
21730078,,
24084484,,
24193155,,
23233977,,
21316104,,
21222029,,
21068160,,
22299837,,
22518043,,
22981842,,
21576077,,
21156573,01-05-17,242
21795518,28-01-17,335
22144037,31-12-17,-2
22229526,,
23846555,16-10-17,74
21953736,,
22106815,23-05-17,220
21861393,,
22748822,02-12-17,27
22835618,28-07-17,154
22541256,,
21242976,17-08-16,499
22667120,,
24208160,,
21667580,06-09-16,479
24149009,,
23477785,06-12-17,23
24021243,,
22410743,,
22147229,01-02-17,331
23259487,,
22112276,,
23079183,,
24025405,05-12-17,24
21548706,,
22571925,,
23534607,16-10-17,74
21468787,,
21901504,,
23705796,20-11-17,39
21901525,,
21698972,,
22575110,,
23719108,21-12-17,8
23223875,12-01-18,-14
23526951,,
23227553,,
23247534,,
21240596,,
22603993,04-12-17,25
23977607,,
23786655,03-12-17,26
23539898,,
23221082,,
21802687,,
23577238,,
23899059,,
21185590,08-12-17,21
22847932,,
22033027,,
22121166,30-01-17,333
22051786,25-05-17,218
22846462,27-08-17,124
23201019,22-10-17,68
21516016,10-12-17,19
23138452,05-12-17,24
23543056,28-10-17,62
21230796,,
22941996,,
22821365,02-01-18,-4
22291925,,
23093431,27-08-17,124
21685673,,
22031549,,
22037000,10-01-18,-12
21263465,,
23276632,28-08-17,123
22008419,,
21867290,,
22498071,09-12-17,20
21252806,,
22061477,12-12-17,17
23269136,24-11-17,35
22915933,12-12-17,17
23330378,04-12-17,25
22957393,,
21340128,05-07-17,177
23895796,,
22067761,16-08-17,135
22270558,,
22580912,,
21283733,,
23162708,10-01-18,-12
22825951,,
22118893,,
22901865,,
22342528,11-01-17,352
22093313,20-11-17,39
21902815,,
21700728,,
22595377,29-10-17,61
21500616,,
23374137,11-12-17,18
21582237,,
23321730,07-12-17,22
21103054,,
22792822,11-12-17,18
21210843,,
21441268,,
21723616,,
22082950,,
21942391,,
21181339,,
24091521,,
21182481,,
22441162,,
24091540,06-01-18,-8
21243565,,
24195138,,
21372387,12-12-17,17
22049084,12-12-17,17
24217091,,
24213969,,
23377568,12-12-17,17
23768260,10-01-18,-12
24151497,13-12-17,16
24152321,11-12-17,18
23592714,,
24094727,03-12-17,26
21337282,06-12-17,23
24210481,,
24207079,,
23899324,05-01-18,-7
22254007,31-08-17,120
24056734,,
22699752,02-12-17,27
21141440,,
21671776,,
22076068,,
21260412,23-12-16,371
21292364,,
22877296,03-11-17,56
22878980,09-12-17,20
21867057,11-12-17,18
22057707,,
22957658,25-11-17,34
22044931,20-01-17,343
21635800,02-11-17,57
21513811,,
21195973,,
22266381,15-04-17,258
21385792,,
22640864,01-12-17,28
22202845,15-03-17,289
23576658,,
21713088,,
22411655,,
21418429,,
24028140,,
24163947,,
24090442,04-12-17,25
22733599,,
21221578,,
21442526,,
22423342,20-08-17,131
22562444,,
21466927,,
21336969,05-11-17,54
21885927,,
23532195,,
22061862,,
21880024,19-10-17,71
22239291,,
21426936,,
23379613,15-12-17,14
23016147,01-12-17,28
21151582,30-11-17,29
21645256,01-12-17,28
21236853,18-07-16,529
22828979,,
24228066,,
21228690,,
23651772,06-11-17,53
23394247,02-11-17,57
22274833,26-09-17,94
21134003,,
21227711,,
23965390,,
23973238,,
23362567,12-12-17,17
21195443,08-12-17,21
23996191,,
22316266,30-10-17,60
23014497,01-12-17,28
22158733,02-11-16,422
22548326,05-02-17,327
22423120,24-12-16,370
22111978,24-11-17,35
22225234,13-01-17,350
21383714,13-01-18,-15
21958902,,
21592070,,
21129070,25-10-16,430
22237341,,
23982976,,
23695014,,
24004320,,
23914912,,
23812741,13-10-17,77
24257013,31-12-17,-2
21648330,03-09-16,482
24298608,,
21101748,,
22246463,18-07-17,164
23599574,,
22454341,28-11-17,31
22461227,01-12-17,28
21723198,,
21207345,19-12-16,375
23424509,01-01-18,-3
21371241,11-03-17,293
23114590,,
24223081,,
24019686,,
22191495,,
23807955,,
23830282,,
22234836,,
23829392,10-01-18,-12
23920191,03-01-18,-5
24012274,,
22700169,,
21479637,,
21839547,05-01-18,-7
21407134,,
21371339,,
21148551,,
23042198,,
22017766,08-12-17,21
24185008,,
23667335,,
21625391,06-08-16,510
22614001,05-12-17,24
22311495,13-12-17,16
21287709,25-10-17,65
21815417,13-11-17,46
22671685,,
21613105,,
23808088,,
21379299,,
21251903,,
22202625,,
22115626,03-10-17,87
22693681,21-11-17,38
21391078,,
23558985,,
21232186,,
21601718,,
22747723,05-01-18,-7
22260054,06-12-17,23
23130484,27-05-17,216
22049959,12-12-17,17
24115864,,
23816533,13-01-18,-15
24081619,03-12-17,26
21601537,25-11-17,34
24094023,04-01-18,-6
21250929,22-11-17,37
23694528,,
22380792,,
22175741,03-03-17,301
24158172,12-12-17,17
22649936,12-08-17,139
23429542,30-11-17,29
23905733,28-10-17,62
22913762,,
22614782,02-12-17,27
23765435,29-12-17,0
22542983,,
23786475,11-01-18,-13
24093947,02-01-18,-4
22484912,02-12-17,27
23076189,,
21907690,,
24170489,,
22668990,,
21765283,25-03-17,279
23486764,06-12-17,23
22372253,10-02-17,322
23537568,,
23466321,02-12-17,27
22056142,15-05-17,228
23306450,,
22823262,21-05-17,222
23180946,10-12-17,19
22406968,,
21435091,05-12-17,24
21245511,,
22090996,09-01-18,-11
22423321,,
21757876,22-04-17,251
22635968,,
23556812,,
22923432,,
21758002,,
21828952,,
21122174,23-11-17,36
22176314,,
23582461,,
22702481,,
22322284,06-12-17,23
23861996,21-12-17,8
23755812,10-12-17,19
22867767,09-12-17,20
23015113,,
21957237,25-03-17,279
22112885,,
21520507,09-05-17,234
23951557,06-12-17,23
23717090,26-12-17,3
23676552,,
24019982,,
21335573,05-12-17,24
22616532,04-12-17,25
22239911,,
22577931,26-11-17,33
22577654,02-05-17,241
22753111,08-10-17,82
21427290,,
22305750,03-01-17,360
23853930,17-10-17,73
24137941,11-01-18,-13
23430296,03-01-18,-5
22375028,,
22305995,03-12-17,26
21260831,,
21122901,23-11-17,36
24161006,,
24158450,,
22739748,01-10-17,89
23576406,12-01-18,-14
21503934,05-12-16,389
21977723,28-11-16,396
21926099,,
22360074,17-07-17,165
21273354,24-11-17,35
23280239,07-12-17,22
22922277,12-01-18,-14
22050164,11-12-17,18
22664939,,
22856991,01-06-17,211
21710529,,
23363111,10-12-17,19
23533141,,
22846008,,
22074352,,
21278050,,
23653046,09-12-17,20
21321254,01-12-17,28
24012582,,
23671244,11-01-18,-13
23948747,06-01-18,-8
24117593,,
24009241,,
21579063,,
21254205,,
22565229,,
22417840,,
23767777,01-01-18,-3
24090702,,
24225801,,
23437858,30-12-17,-1
23029678,17-09-17,103
24145039,10-01-18,-12
21533132,11-12-17,18
23464967,01-12-17,28
23434355,,
24104842,04-01-18,-6
24109406,09-12-17,20
23758920,,
22228091,22-09-17,98
22667195,16-12-17,13
22150079,30-11-16,394
22172239,06-12-17,23
22311121,04-01-17,359
23334750,04-09-17,116
22482850,03-05-17,240
23821928,09-01-18,-11
22461932,02-12-17,27
21673857,,
21389333,,
21343097,05-01-18,-7
22251138,13-01-18,-15
21865531,13-12-17,16
22330093,18-05-17,225
21823291,06-09-16,479
22512656,,
21282467,23-03-17,281
21157377,01-12-17,28
21680130,10-12-17,19
23261619,,
21677986,17-09-16,468
22525374,,
21467401,01-11-16,423
23895856,10-12-17,19
23924114,02-12-17,27
21718077,30-10-16,425
22008868,02-01-17,361
23931625,07-12-17,22
21987390,31-12-17,-2
22255646,,
21311508,02-07-17,180
21995961,01-05-17,242
22433589,23-05-17,220
23819668,10-01-18,-12
22063451,,
22150855,30-11-17,29
21318909,01-12-17,28
23303524,01-11-17,58
21134645,26-10-17,64
22600725,30-10-17,60
22606908,05-07-17,177
21305184,30-11-17,29
23581059,27-12-17,2
22777960,16-10-17,74
21994721,31-12-17,-2
23549142,,
21394650,16-02-17,316
24279742,07-01-18,-9
21795178,28-05-17,215
22853487,01-01-18,-3
22165585,12-11-16,412
22955149,,
21792444,30-08-17,121
22483216,02-12-17,27
22411092,25-10-17,65
23391736,06-09-17,114
21900336,,
21388043,,
21473752,,
22007508,03-04-17,270
23865481,,
21186562,,
21652471,,
22936470,,
21262384,,
22425608,,
21246632,18-10-16,437
23746845,,
21265522,,
21676682,08-05-17,235
21719166,,
22830973,26-10-17,64
21246621,,
22067578,,
23456673,,
23322889,02-01-18,-4
22319646,13-12-17,16
22781667,12-01-18,-14
21669929,07-09-16,478
21420206,27-10-17,63
21723246,08-12-17,21
23329691,05-12-17,24
21453978,27-10-17,63
22236812,21-12-16,373
22208710,09-01-17,354
21816603,25-11-17,34
24024159,,
22707317,,
23149210,28-11-17,31
21182450,06-07-17,176
23736404,24-11-17,35
22345842,07-02-17,325
22252694,19-04-17,254
22927734,12-12-17,17
23399806,,
22816912,28-10-17,62
22884425,04-01-18,-6
22424584,02-12-17,27
21799537,29-11-17,30
22286777,26-11-17,33
22622764,06-12-17,23
22860221,28-10-17,62
21942107,,
23311026,07-11-17,52
21657428,03-12-17,26
23818905,,
22184261,07-12-17,22
21458765,29-12-17,0
23371330,17-12-17,12
21982147,02-09-17,118
22790669,01-12-17,28
22678587,,
23367609,,
24034731,,
24148252,,
21873396,11-02-17,321
24008692,,
23253593,,
22260909,,
23579363,02-12-17,27
23865264,,
22185403,,
24035314,,
22917107,12-01-18,-14
24235693,,
24240308,,
23875802,30-11-17,29
23902901,,
21323207,01-12-17,28
21872932,10-12-17,19
23755259,06-11-17,53
23788973,09-12-17,20
21890720,,
24283450,,
24034170,09-01-18,-11
24298940,,
24331509,,
23056407,17-10-17,73
23532416,,
21670344,24-09-16,461
24019836,,
23441331,02-12-17,27
21451886,10-12-17,19
23512554,13-01-18,-15
21789367,27-04-17,246
24147169,11-12-17,18
22272193,,
24289565,,
22166832,,
21931414,20-08-17,131
24144233,10-01-18,-12
24324865,,
23231093,,
23363738,,
22147558,01-10-17,89
21759652,,
23135159,27-06-17,185
23812995,15-10-17,75
22927511,09-11-17,50
23847109,,
24125066,11-01-18,-13
23827470,13-12-17,16
21838751,23-02-17,309
23758032,,
24081130,,
23179058,05-01-18,-7
21299101,,
23917797,31-10-17,59
23270174,,
24337678,,
22018302,04-11-17,55
21444954,26-11-17,33
24052433,01-01-18,-3
23956200,,
24227263,,
24035150,,
22960115,30-08-17,121
24220057,,
21491966,03-12-17,26
22996620,07-12-17,22
23998063,,
23973157,,
21580094,,
22293920,,
24035534,03-01-18,-5
21819168,05-01-17,358
23656124,07-12-17,22
24273471,,
21647961,,
22409832,03-12-17,26
22726849,04-12-17,25
21562652,18-11-17,41
23474223,10-10-17,80
21133326,,
23313952,09-01-18,-11
23474711,02-11-17,57
21510228,08-12-17,21
21719276,18-11-17,41
22794942,12-12-17,17
22227132,,
22043110,30-09-17,90
21298276,29-11-16,395
23389660,,
21608263,,
22630716,,
21858429,07-12-17,22
22515398,11-12-17,18
23353381,,
22050557,11-01-17,352
21917484,21-01-17,342
22770956,08-12-17,21
22209949,12-11-17,47
23006562,05-12-17,24
23353650,,
21278851,,
21462181,,
24309458,,
23893849,,
23237660,,
22189141,06-10-17,84
23056076,,
21246304,,
22878717,02-05-17,241
21219360,29-01-17,334
23166801,08-12-17,21
21287969,28-09-17,92
23538009,,
23567279,,
24143075,,
22738588,01-12-17,28
21609570,03-12-16,391
21080473,,
23329621,03-12-17,26
24085391,,
23456187,,
23507950,10-01-18,-12
23291252,,
22352961,29-11-17,30
22632212,07-01-18,-9
23049506,07-12-17,22
22214622,05-12-17,24
21796943,07-12-17,22
22949346,25-10-17,65
22442821,04-02-17,328
21582568,,
21526056,10-01-18,-12
23041896,08-01-18,-10
22401595,,
22258802,23-09-17,97
21457806,29-12-17,0
24018956,,
23568807,01-12-17,28
23650728,10-01-18,-12
21996214,01-04-17,272
23038225,08-09-17,112
22346574,09-12-17,20
21353943,07-01-18,-9
22199092,08-08-17,143
22281976,28-10-17,62
23490275,06-12-17,23
21329066,04-12-16,390
22076860,22-05-17,221
22218426,,
22720348,,
23329224,03-01-18,-5
21263260,29-11-17,30
22926449,13-12-17,16
21998448,02-12-17,27
22522530,11-01-18,-13
21577062,26-10-17,64
22041801,12-12-17,17
22394247,31-05-17,212
23588940,27-11-17,32
23490055,07-01-18,-9
22132571,27-05-17,216
22849186,28-11-17,31
23765399,07-12-17,22
22954680,22-08-17,129
22228825,,
22576030,28-03-17,276
22921202,19-05-17,224
22551500,,
23567488,26-10-17,64
22589069,,
21090892,26-11-17,33
23976421,11-01-18,-13
22767081,08-12-17,21
23372717,,
23632450,05-11-17,54
22457311,03-11-17,56
22277367,,
21129319,,
21887981,13-12-17,16
23613002,31-10-17,59
23758605,31-10-17,59
22319633,05-01-18,-7
23548419,,
23621686,02-12-17,27
21998733,01-01-17,362
22865091,,
23443098,,
23771946,11-12-17,18
24103232,06-01-18,-8
23689718,,
22397802,21-11-17,38
21575073,23-05-17,220
23331786,07-12-17,22
22683255,,
21730791,,
23292855,29-10-17,61
22683965,19-09-17,101
21922146,21-09-16,464
22454248,03-02-17,329
22381141,,
22014557,05-12-17,24
22945788,27-09-17,93
22433564,,
21594170,,
21640922,01-07-17,181
22555870,22-09-17,98
21362449,09-12-17,20
22757073,04-12-17,25
22358082,,
23045763,,
22327094,04-12-17,25
21847863,06-02-17,326
22587041,28-11-17,31
23013020,06-12-17,23
22442156,26-10-17,64
21847044,,
21703222,,
22269301,26-06-17,186
22060653,,
23526881,,
22207759,,
22159776,05-01-17,358
21961949,,
21802018,29-12-16,365
21322240,04-12-17,25
21924530,,
21541477,12-12-17,17
23385499,,
21228246,,
24209479,,
24017185,,
22964016,,
21322129,,
23839591,16-10-17,74
23969238,08-01-18,-10
23593322,29-12-17,0
24116619,05-01-18,-7
21100810,,
22848939,28-04-17,245
21696794,,
21532488,,
21723859,,
21349947,,
22831879,,
21723740,,
21692240,,
21354322,,
21610443,,
24217903,,
22825401,16-07-17,166
21191102,07-12-17,22
23039402,07-12-17,22
21188491,,
21696745,,
21238413,,
23967393,,
23972053,,
21412273,,
22938137,22-06-17,190
24200903,,
21151866,28-07-16,519
23434952,27-09-17,93
22721072,27-10-17,63
21313728,,
22709324,26-08-17,125
22503921,09-02-17,323
21452293,28-04-17,245
22726675,30-11-17,29
23873127,,
22466500,,
23049450,12-12-17,17
21883703,12-12-17,17
21615552,27-10-17,63
23461466,03-12-17,26
21540925,,
22148903,08-01-18,-10
21210492,10-12-17,19
21260871,,
23691215,01-12-17,28
23745846,25-10-17,65
23178810,04-11-17,55
23298390,,
22945455,,
23249554,,
23466674,02-10-17,88
21838011,,
23315314,,
22409488,18-10-17,72
22983967,,
22057740,15-10-16,440
21648902,08-03-17,296
22633050,09-12-17,20
23008257,,
23577228,23-12-17,6
22700716,,
23932132,,
21902760,18-03-17,286
22527829,22-03-17,282
21918716,05-01-18,-7
21311141,29-11-17,30
21956783,25-10-17,65
21971083,03-12-17,26
24059879,,
22463086,02-11-17,57
21374175,,
22044241,20-10-16,435
21670240,07-03-17,297
22019584,,
22056086,,
21961161,,
22531686,15-03-17,289
21948009,,
21795253,28-11-17,31
21740038,,
22770321,09-05-17,234
22676574,19-03-17,285
21156966,02-08-17,149
22608432,01-12-17,28
22917790,17-06-17,195
22152806,,
21336067,07-12-16,387
21534625,,
21716474,,
21846818,05-12-17,24
22582928,,
22352224,09-12-17,20
21482024,,
21845049,,
23800850,04-12-17,25
21304530,,
21656299,,
21654696,,
21646107,,
21313892,30-04-17,243
22168098,,
23646743,07-12-17,22
21885476,,
21657432,03-12-17,26
21279380,08-11-17,51
21353639,,
22393917,,
23859179,,
23037195,,
21542490,16-12-16,378
21354979,,
21281537,16-07-17,166
23226728,,
22558580,,
23430291,,
23711106,,
21663106,09-12-17,20
21379524,,
22824081,,
22866291,,
21938547,,
23965210,08-12-17,21
23953202,05-12-17,24
23012015,01-11-17,58
23171836,06-12-17,23
22333749,03-01-17,360
24238455,,
24297886,09-01-18,-11
23891603,01-12-17,28
23803664,06-12-17,23
23962507,08-01-18,-10
24285943,,
21152604,28-05-17,215
21687807,,
24035891,,
21379161,12-12-17,17
22865945,,
23813984,15-10-17,75
23987974,12-12-17,17
23797988,,
22745752,03-11-17,56
24271339,,
23985642,,
21864802,08-12-17,21
22350492,13-12-17,16
21862684,,
23975056,,
24167831,,
23802524,06-12-17,23
21563981,,
23960667,13-01-18,-15
24237048,,
23632891,05-12-17,24
21298491,,
21376758,,
21586167,,
21738595,,
23809740,,
24010640,,
23411514,,
21451000,,
21436978,,
21425443,22-09-17,98
21173659,03-01-18,-5
22189665,,
22263610,11-12-16,383
22008840,,
23865073,,
23220032,13-01-18,-15
22087003,,
21832044,,
22328120,02-02-17,330
22090096,,
24197152,,
21513923,,
21493622,,
21754959,,
21803116,,
21170261,,
22636957,07-12-17,22
21436099,,
21537251,12-10-16,443
22061091,23-10-16,432
22639045,09-12-17,20
21819797,05-01-18,-7
21051889,05-12-17,24
22670330,,
21408184,,
24034298,,
22409708,,
21798999,,
21818921,05-01-18,-7
24092001,02-01-18,-4
21505010,,
21969779,29-11-17,30
22343284,11-12-17,18
22249082,19-03-17,285
23876559,,
21328257,,
23817182,11-12-17,18
22206098,,
22864042,09-12-17,20
23914516,06-01-18,-8
23218323,07-12-17,22
23134752,03-11-17,56
23741902,04-12-17,25
22389172,29-11-17,30
22310321,29-11-17,30
22051641,27-10-17,63
22568621,06-08-17,145
23239921,,
22311299,04-04-17,269
22548052,,
21383845,13-12-17,16
23495437,09-12-17,20
21270952,,
21191452,06-06-17,206
23502986,,
23061915,12-07-17,170
21784703,31-01-17,332
23403075,02-12-17,27
21615846,,
21812452,04-04-17,269
23792672,,
22966744,31-10-17,59
23227893,,
22600698,06-12-17,23
23808749,08-10-17,82
22479885,11-01-17,352
22426836,,
23953403,12-12-17,17
22875514,01-07-17,181
21360234,08-12-17,21
22093274,,
21703254,22-08-17,129
21798036,20-10-16,435
22726955,29-12-17,0
22035845,,
21056776,06-12-17,23
22192523,05-12-17,24
21231325,15-10-16,440
23857398,23-10-17,67
24178559,,
21446082,27-11-17,32
23888256,,
23283157,,
24044433,28-12-17,1
22089214,02-12-17,27
21433230,25-11-17,34
23600175,29-11-17,30
22567089,22-11-17,37
21792655,28-10-17,62
22938142,,
21632334,01-05-17,242
21424436,28-11-17,31
21465807,,
21529947,,
21380386,13-12-17,16
21131639,,
21228050,,
22922163,,
22941952,,
21117389,,
23667456,,
21601328,,
23001543,01-12-17,28
24010332,,
21847707,06-10-16,449
21059685,06-12-17,23
21731339,20-03-17,284
22643911,,
24086820,01-12-17,28
24102780,09-01-18,-11
23570188,,
22263501,28-12-17,1
23044306,,
23012351,07-12-17,22
21972560,28-09-17,92
23620642,02-12-17,27
22431857,,
21765821,31-12-17,-2
22607457,02-01-18,-4
21249580,05-11-17,54
22778111,,
21791910,01-11-17,58
22567060,,
21916166,,
21160172,,
21691782,,
22619674,07-12-17,22
21815734,01-07-17,181
21697772,,
22593554,30-09-17,90
21426821,,
23560732,,
21738898,04-04-17,269
21581709,20-09-17,100
21833208,04-12-17,25
22825255,01-11-17,58
22755866,04-12-17,25
22285408,26-10-17,64
23086905,,
23965821,,
21401067,,
21634375,01-05-17,242
23938958,07-12-17,22
23167080,03-12-17,26
23163005,,
21902359,01-12-17,28
22379424,,
24078865,,
24165849,,
24124310,12-01-18,-14
21652900,,
23493418,07-10-17,83
23846238,,
21964362,,
22137655,,
23010152,05-01-18,-7
23420285,,
24063373,,
23378748,,
22959096,,
22213830,13-11-16,411
22067783,,
22833524,27-08-17,124
22520115,16-07-17,166
23531695,,
21146174,,
22310701,29-05-17,214
22808302,26-09-17,94
24266913,,
23486193,06-01-18,-8
22916312,25-10-17,65
21653648,09-01-18,-11
22319561,04-07-17,178
22548097,,
23302503,29-12-17,0
22587563,06-03-17,298
22145369,31-12-17,-2
22479705,08-12-17,21
22284241,06-12-17,23
22466540,29-11-17,30
22165034,08-12-17,21
21738048,22-12-17,7
21487456,,
22847192,,
23259848,05-12-17,24
22056417,,
21497260,05-01-18,-7
24037908,,
22724440,,
21253148,,
22988662,,
24225577,06-01-18,-8
22054949,11-12-17,18
22227262,,
21508324,,
24302866,,
24044672,,
22078374,18-02-17,314
22001757,03-12-17,26
22641720,12-01-18,-14
21914926,,
21183484,04-11-16,420
21957358,09-01-18,-11
22518732,10-06-17,202
22281655,,
22049070,10-05-17,233
21859305,,
22030904,06-12-17,23
23440921,29-11-17,30
22417930,,
21165647,30-11-17,29
21907738,18-11-17,41
22843823,26-05-17,217
22233017,15-08-17,136
22911601,,
22327324,04-06-17,208
23658630,11-12-17,18
21572540,,
22121136,29-11-17,30
22632909,06-05-17,237
23412355,29-11-17,30
22589090,,
21942460,,
21383753,,
23799340,09-12-17,20
21136176,,
21678295,07-12-17,22
21412531,02-01-18,-4
23112409,31-12-17,-2
22937507,17-06-17,195
23987747,,
23050424,09-06-17,203
22571873,,
21677214,13-12-17,16
22824108,,
22535469,18-07-17,164
21479569,06-01-18,-8
23803427,06-12-17,23
21371133,,
22539475,,
22981868,,
23106275,,
23817296,,
21561249,,
21742925,,
21984073,,
21486913,,
22757656,09-01-18,-11
21564505,,
23358277,11-12-17,18
24296496,,
22049255,10-12-17,19
21336086,04-01-18,-6
22135590,05-02-17,327
21361809,11-06-17,201
23330305,12-01-18,-14
23252717,,
23466623,05-10-17,85
23491824,07-12-17,22
22611835,29-11-17,30
22075559,,
22597124,01-12-17,28
22534844,18-10-17,72
21622384,30-12-17,-1
23294801,28-10-17,62
22334850,04-11-17,55
22008744,02-05-17,241
22833530,29-10-17,61
21596563,24-08-17,127
22406234,,
22477815,03-01-18,-5
22755316,29-11-17,30
23477812,07-08-17,144
23289500,08-01-18,-10
21450344,27-12-17,2
22721994,27-11-17,32
22118725,29-11-17,30
21348508,06-12-17,23
22786680,13-04-17,260
22695632,26-09-17,94
21645553,09-10-17,81
22590295,30-07-17,152
21452353,03-12-17,26
21890577,19-01-17,344
22661837,13-11-17,46
21263047,22-12-16,372
22718681,26-11-17,33
23883050,28-10-17,62
23604393,07-12-17,22
21361298,12-08-17,139
23810826,,
22377617,19-10-17,71
21585733,,
24196183,,
21326061,,
21315948,,
22358936,10-02-17,322
21313575,31-12-16,363
23583249,,
22923867,,
22450022,,
22049033,,
23882070,,
21586056,,
22779227,11-12-17,18
23311461,02-11-17,57
22211319,,
21118898,,
21153778,,
21257078,,
21561401,,
22309907,,
22778230,,
21712269,,
21537393,12-12-17,17
21653539,11-09-17,109
22079256,,
21907658,,
21126581,,
23446227,01-11-17,58
22892250,12-12-17,17
24135201,,
22598334,30-12-17,-1
22176397,29-04-17,244
22911771,08-12-17,21
22364678,09-01-17,354
22274539,,
23895366,,
22674301,22-11-17,37
21271434,,
21287466,24-12-16,370
21652052,19-01-17,344
22191322,,
21236746,,
21176154,,
24252158,,
22503856,09-12-17,20
21686226,09-01-18,-11
22230416,03-01-17,360
21586115,23-09-17,97
21975954,,
21236436,,
23722333,,
21232771,,
23445732,29-08-17,122
21503874,12-12-17,17
21752944,02-09-17,118
21664376,11-12-17,18
22546255,,
21607661,03-11-17,56
23202518,07-12-17,22
22197142,12-12-17,17
21260729,21-01-17,342
21349615,07-12-16,387
22354140,09-12-17,20
23533551,,
23736571,03-12-17,26
23847784,,
22329415,04-10-17,86
21653665,03-09-16,482
22055488,,
22335332,05-04-17,268
21693200,,
21974774,,
22937522,,
24194689,,
22981071,01-10-17,89
24157096,,
23743059,,
23150698,28-11-17,31
23942537,09-12-17,20
21751870,28-01-17,335
21832669,,
23320926,04-12-17,25
21085506,17-08-17,134
21340456,05-11-17,54
23232499,13-01-18,-15
23929634,06-01-18,-8
22112219,,
21686723,11-12-17,18
23948934,06-12-17,23
23765217,04-10-17,86
22659232,13-12-17,16
22030601,08-12-17,21
24033544,25-11-17,34
22120427,,
22093492,,
21899856,,
23356456,10-09-17,110
22087989,29-11-17,30
21303417,,
23627110,04-12-17,25
21620719,28-10-17,62
22648558,11-07-17,171
24215182,,
22866386,03-10-17,87
22607428,02-12-17,27
22550039,,
22333951,06-06-17,206
21227245,,
21908081,,
23500590,10-12-17,19
21261407,,
22093917,24-10-16,431
21808920,30-12-17,-1
22830622,26-05-17,217
21223120,,
23354965,20-11-17,39
21928747,,
22107915,,
21644794,,
22627509,07-01-18,-9
21873582,10-10-16,445
23896859,02-12-17,27
22548683,22-12-17,7
21225585,13-12-17,16
21491643,10-12-17,19
22765360,12-12-17,17
21764366,27-11-17,32
23750779,06-12-17,23
22387026,18-07-17,164
21281069,,
22155948,31-05-17,212
22236119,,
22170205,06-11-17,53
21942735,22-11-17,37
22737950,01-01-18,-3
23009155,30-11-17,29
21905660,,
21108048,,
23521867,,
21943733,22-07-17,160
22977678,,
23598364,02-12-17,27
22054761,11-05-17,232
22416759,,
22086486,20-05-17,223
23476042,,
21328493,06-12-17,23
21330383,12-08-17,139
22344361,12-12-17,17
21351599,09-12-17,20
22166711,07-12-17,22
21710010,,
22834318,,
22182733,,
23945927,07-12-17,22
22853857,28-09-17,92
21693866,30-04-17,243
21880580,20-07-17,162
21958981,07-12-17,22
22015452,07-12-17,22
23208973,10-12-17,19
22394147,,
22122424,30-11-17,29
22094399,25-10-17,65
21277342,,
22090070,05-12-17,24
21377935,16-10-16,439
23492290,07-01-18,-9
21996930,02-04-17,271
22445191,25-11-17,34
21560965,26-11-17,33
21231195,,
22723020,30-03-17,274
24208941,,
22424954,08-05-17,235
22604616,31-05-17,212
22337944,07-07-17,175
22567580,25-06-17,187
23405444,,
22893108,11-12-17,18
23351386,07-12-17,22
23305578,29-11-17,30
23374199,,
24082380,,
23461800,02-12-17,27
23290352,27-11-17,32
22208190,09-12-17,20
21859943,07-10-16,448
22604360,30-10-17,60
22776550,09-12-17,20
22724091,01-01-18,-3
22092660,,
22029610,18-11-16,406
22528440,,
23640123,05-12-17,24
21165754,,
23353184,,
21802796,31-07-17,151
22670665,,
23054471,09-10-17,81
21429973,22-11-17,37
23847620,22-12-17,7
21617544,,
23570804,,
23367894,17-11-17,42
23976181,,
23619873,05-12-17,24
24300607,,
21179856,,
22508926,11-01-18,-13
22024078,10-01-18,-12
23165253,07-12-17,22
21560272,,
22825651,,
23593890,27-10-17,63
23604615,02-10-17,88
21519427,,
21206273,10-01-18,-12
23106662,25-09-17,95
21140893,26-11-17,33
22897501,09-12-17,20
21626214,,
23402945,,
21080661,26-11-17,33
21976747,,
21309670,,
23089534,24-07-17,158
21255265,22-12-16,372
22009388,03-12-17,26
23505367,09-12-17,20
21059300,,
23304084,28-11-17,31
22786028,02-12-17,27
22305948,29-11-17,30
21394518,,
21182160,,
21963225,,
21860973,10-12-17,19
22602586,,
22260026,,
23460116,01-12-17,28
23507631,09-12-17,20
21056393,,
21646240,12-12-16,382
22870895,31-10-17,59
23917880,09-12-17,20
21145004,30-11-17,29
21806679,01-11-17,58
23929015,08-12-17,21
22284631,28-10-17,62
22948974,,
23909763,29-12-17,0
23668509,12-12-17,17
23510489,,
23767729,,
21954817,,
22591329,28-05-17,215
24195122,,
22161247,01-12-17,28
23640322,,
22881647,03-12-17,26
22538095,19-03-17,285
